A boy on a hill covered in snow is wearing a red jacket and a black hat and is sliding on his knees	The kid is still in the snow	3.4
A boy on a hill covered in snow is wearing a red jacket and a black hat and is sliding on his knees	A snow slide is full of kids	2.7
The kid is sliding in the snow	A boy at the bottom of a hill covered in snow is naked and is sitting on his knees	2.7
The kid is sliding in the snow	A boy on a red and black slide is wearing a jacket and a hat and has knees which are covered in snow	3.6
A boy on a hill covered in snow is wearing a red jacket and a black hat and is sliding on his knees	The kid is sliding in the snow	3.6
A woman and a dog are peacefully sitting on a tree stump	A woman and a dog are sitting on a tree stump	4.5
A woman and a dog are standing near a tree stump	A woman and a dog are sitting on a tree stump	3.5
A woman, who is old, is near a dog that has a white coat	A woman, who is old, is near a white dog	4.4
A woman, who is old, is near a white dog	A woman, who is old, is far from a white dog	3.6
A woman, who is old, is near a dog that has a white coat	A woman and a dog are sitting on a tree stump	2.8
A woman, who is old, is far from a white dog	A woman and a dog are sitting on a tree stump	2.4
A woman, who is old, is near a white dog	A woman and a dog are peacefully sitting on a tree stump	3.685
A woman, who is old, is near a white dog	A woman and a dog are standing near a tree stump	3
A woman, who is old, is near a white dog	A woman and a dog are sitting on a tree stump	3.1
A dog is excitedly playing with water in a field	A dog is excitedly playing with water in the grass	4.3
A dog is excitedly playing with water in the grass	There is no dog excitedly playing with water in the grass	3.75
A man is watering the grass and excitedly playing with a dog	A dog is excitedly playing with water in the grass	3.5
The dog is biting some droplets of water	The dog is snapping at some droplets of water	4.5
The dog is snapping at some droplets of water	The dog isn't snapping at some droplets of water	4
The dog is snapping at some droplets of water	A snap is depicting some water falling in droplets on the dog	2.3
A dog is excitedly playing with water in the grass	The dog is biting some droplets of water	3.2
The dog isn't snapping at some droplets of water	A dog is excitedly playing with water in the grass	3.5
A dog is excitedly playing with water in the grass	A snap is depicting some water falling in droplets on the dog	2.9
A dog is excitedly playing with water in a field	The dog is snapping at some droplets of water	3.65
The dog is snapping at some droplets of water	There is no dog excitedly playing with water in the grass	3.5
A man is watering the grass and excitedly playing with a dog	The dog is snapping at some droplets of water	2.4
The dog is snapping at some droplets of water	A dog is excitedly playing with water in the grass	4.2
Two men are walking two dogs with golden coats in the snow	Two people are walking two dogs with golden coats in the snow	4.6
Two people are walking two dogs with golden coats in the snow	Two people are in the snow holding two dogs with golden coats	3.8
Two people are in the snow, wearing clothes that provide camouflage	Some people are in the snow, wearing clothes that provide camouflage	4.4
Nobody is in the snow wearing clothes that provide camouflage	Two people are in the snow, wearing clothes that provide camouflage	3.3
Two people are in the snow not wearing clothes, which provides camouflage. 	Two people are in the snow, wearing clothes that provide camouflage	3.8
Some people are in the snow, wearing clothes that provide camouflage	Two people are walking two dogs with golden coats in the snow	2.7
Nobody is in the snow wearing clothes that provide camouflage	Two people are walking two dogs with golden coats in the snow	2.5
Two people are walking two dogs with golden coats in the snow	Two people are in the snow not wearing clothes, which provides camouflage. 	2.1
Two people are in the snow, wearing clothes that provide camouflage	Two men are walking two dogs with golden coats in the snow	3.2
Two people are in the snow, wearing clothes that provide camouflage	Two people are in the snow holding two dogs with golden coats	2.6
Two people are in the snow, wearing clothes that provide camouflage	Two people are walking two dogs with golden coats in the snow	2.7
A girl from Asia, in front of a brick window, looks surprised	A girl from Asia, in front of a window made of bricks, looks surprised	4.9
A girl from Asia, in front of a brick window, doesn't look surprised	A girl from Asia, in front of a brick window, looks surprised	3.2
A girl is looking on surprised from a front window in a house in Asia.	A girl from Asia, in front of a brick window, looks surprised	4.6
A girl is wearing a t-shirt and has her mouth open.	A girl has a t-shirt and is keeping her mouth open	4.6
There is no girl wearing a t-shirt and keeping her mouth open	A girl is wearing a t-shirt and has her mouth open.	3.9
A girl has a t-shirt and is keeping her mouth open	A girl from Asia, in front of a brick window, looks surprised	2.6
There is no girl wearing a t-shirt and keeping her mouth open	A girl from Asia, in front of a brick window, looks surprised	2.2
A girl from Asia, in front of a window made of bricks, looks surprised	A girl is wearing a t-shirt and has her mouth open.	2.4
A girl from Asia, in front of a brick window, doesn't look surprised	A girl is wearing a t-shirt and has her mouth open.	2.1
A girl is looking on surprised from a front window in a house in Asia.	A girl is wearing a t-shirt and has her mouth open.	2.4
A girl is wearing a t-shirt and has her mouth open.	A girl from Asia, in front of a brick window, looks surprised	3
A group of people is equipped with protective gear	A group of people is equipped with gear used for protection	5
A group of people is equipped with protective gear	A group of people is equipped with unprotective gear	3.5
A person in biking gear is standing steadily in front of some mountains 	A person in the gear used for biking is standing steadily in front of the mountains	4.8
A person in biking gear is standing steadily in front of some mountains 	There is no person in bike gear standing steadily in front of the mountains	3.6
A person in biking gear is standing steadily in front of some mountains 	The mountain gear is steadily placed in front of the standing biker	3.6
A group of people is equipped with protective gear	A person in the gear used for biking is standing steadily in front of the mountains	2.4
There is no person in bike gear standing steadily in front of the mountains	A group of people is equipped with protective gear	2.3
The mountain gear is steadily placed in front of the standing biker	A group of people is equipped with protective gear	2.7
A group of people is equipped with gear used for protection	A person in biking gear is standing steadily in front of some mountains 	2
A group of people is equipped with unprotective gear	A person in biking gear is standing steadily in front of some mountains 	2
A group of people is equipped with protective gear	A person in biking gear is standing steadily in front of some mountains 	2.7
The football is between the feet of a boy who is lying on the grass	The football isn't between the feet of a boy who is lying in the grass	3.1
The boy on the grass is lying and is hiding the football between his feet	The football is between the feet of a boy who is lying on the grass	4.4
The little kid is playing football and falling harmlessly into the grass	The little kid is playing football and falling into the grass	4.6
There is no little kid playing football and falling into the grass	The little kid is playing football and falling into the grass	4.1
The little kid is playing football and falling into the grass	A football player is falling into the grass to dodge a little kid	3.7
The football is between the feet of a boy who is lying on the grass	The little kid is playing football and falling harmlessly into the grass	3.4
There is no little kid playing football and falling into the grass	The football is between the feet of a boy who is lying on the grass	3
The football is between the feet of a boy who is lying on the grass	A football player is falling into the grass to dodge a little kid	2.9
The football is between the feet of a boy who is lying on the grass	The little kid is playing football and falling into the grass	3.5
The little kid is playing football and falling into the grass	The football isn't between the feet of a boy who is lying in the grass	3.8
The boy on the grass is lying and is hiding the football between his feet	The little kid is playing football and falling into the grass	3.4
A man with climbing equipment is hanging from a rock, which is vertical and white	A man with equipment used for climbing is hanging from a white, vertical rock.	4.8
A man with equipment used for climbing is hanging from a white, vertical rock.	A man with equipment used for climbing is under a vertical, white rock	3.9
The climbing equipment to rescue a man is hanging from a white, vertical rock	A man with equipment used for climbing is hanging from a white, vertical rock.	3.2
A woman with pigtails is climbing a rock wall	A woman with a ponytail is climbing a wall of rock	4.2
A woman with a ponytail is climbing down a wall of rock	A woman with a ponytail is climbing a wall of rock	4.085
A woman with a ponytail is climbing a wall of rock	A woman is tailing a pony near a rock climbing wall	2.9
A man with equipment used for climbing is hanging from a white, vertical rock.	A woman with pigtails is climbing a rock wall	2.1
A man with equipment used for climbing is hanging from a white, vertical rock.	A woman with a ponytail is climbing down a wall of rock	2.7
A woman is tailing a pony near a rock climbing wall	A man with equipment used for climbing is hanging from a white, vertical rock.	1.8
A woman with a ponytail is climbing a wall of rock	A man with climbing equipment is hanging from a rock, which is vertical and white	3.1
A man with equipment used for climbing is under a vertical, white rock	A woman with a ponytail is climbing a wall of rock	2.7
A woman with a ponytail is climbing a wall of rock	The climbing equipment to rescue a man is hanging from a white, vertical rock	1.8
A man with equipment used for climbing is hanging from a white, vertical rock.	A woman with a ponytail is climbing a wall of rock	2.7
A black and a white dog are joyfully running on the grass	A dog, which has a black coat, and a white dog are running on the grass	4.4
There is no dog joyfully running on the grass	A black and a white dog are joyfully running on the grass	3.2
A black and a white dog are joyfully running on the grass	A black person in white is joyfully running with the dog on the grass	2.4
One white dog and one black one are cheerfully running side by side on the grass	One white dog and one black one are running side by side on the grass	4.7
One white dog and one black one are sitting side by side on the grass	One white dog and one black one are running side by side on the grass	3.7
One white dog and one black one are cheerfully running side by side on the grass	A black and a white dog are joyfully running on the grass	4.4
One white dog and one black one are sitting side by side on the grass	A black and a white dog are joyfully running on the grass	4.115
One white dog and one black one are running side by side on the grass	A dog, which has a black coat, and a white dog are running on the grass	4.2
One white dog and one black one are running side by side on the grass	There is no dog joyfully running on the grass	3.2
A black person in white is joyfully running with the dog on the grass	One white dog and one black one are running side by side on the grass	2.3
A black and a white dog are joyfully running on the grass	One white dog and one black one are running side by side on the grass	4.1
A lot of people are in an ice skating park	Not a lot of people are in an ice skating park	3.9
A lot of people are in an ice skating park	There aren't many people in the ice skating park	3.5
Many people are skating in an ice park	A lot of people are in an ice skating park	3.9
The ice skating rink placed outdoors is full of people	An ice skating rink placed outdoors is full of people	4.9
An ice skating rink placed outdoors is empty	An ice skating rink placed outdoors is full of people	3.6
An ice skating rink placed outdoors is full of people	An ice skater is outdoors performing on a rink full of people	4
The ice skating rink placed outdoors is full of people	A lot of people are in an ice skating park	4.2
A lot of people are in an ice skating park	An ice skating rink placed outdoors is empty	3.6
A lot of people are in an ice skating park	An ice skater is outdoors performing on a rink full of people	3.5
Not a lot of people are in an ice skating park	An ice skating rink placed outdoors is full of people	3.5
An ice skating rink placed outdoors is full of people	There aren't many people in the ice skating park	3.6
Many people are skating in an ice park	An ice skating rink placed outdoors is full of people	4.5
An ice skating rink placed outdoors is full of people	A lot of people are in an ice skating park	4.5
A girl in a uniform, which is blue, is quickly raising her arm	A girl in a uniform, which is blue, is raising her arm.	4.5
A girl in a uniform, which is blue, is lowering her arm	A girl in a uniform, which is blue, is raising her arm.	3.4
A girl is raising a blue uniform with her arm	A girl in a uniform, which is blue, is raising her arm.	3.3
The girl in the blue and white uniform is cheering	Some cheers are being performed by the girl in the blue and white uniform	4.9
The girl in the blue and white uniform isn't cheering	The girl in the blue and white uniform is cheering	4.1
The girl in the blue and white uniform is cheering	The girl is cheering the man in the blue and white uniform	3.1
Some cheers are being performed by the girl in the blue and white uniform	A girl in a uniform, which is blue, is raising her arm.	4.2
A girl in a uniform, which is blue, is raising her arm.	The girl in the blue and white uniform isn't cheering	2.7
A girl in a uniform, which is blue, is raising her arm.	The girl is cheering the man in the blue and white uniform	3.3
A girl in a uniform, which is blue, is quickly raising her arm	The girl in the blue and white uniform is cheering	3.8
The girl in the blue and white uniform is cheering	A girl in a uniform, which is blue, is lowering her arm	3.4
A girl is raising a blue uniform with her arm	The girl in the blue and white uniform is cheering	3.2
A girl in a uniform, which is blue, is raising her arm.	The girl in the blue and white uniform is cheering	3.3
A bunch of guys is on the shore	A bunch of people is on the shore	4.3
There is no one on the shore	A bunch of people is on the shore	3.6
People are on a beach full of sand by the ocean and are enjoying a sunny day	People are on a beach full of sand by the ocean and are enjoying a day full of sun	4.8
People are far from a beach full of sand by the ocean and are suffering from the sunny day	People are on a beach full of sand by the ocean and are enjoying a sunny day	2.9
People are on a beach full of sand by the ocean and are enjoying a day full of sun	A bunch of people is on the shore	3.8
People are far from a beach full of sand by the ocean and are suffering from the sunny day	A bunch of people is on the shore	2.8
A bunch of guys is on the shore	People are on a beach full of sand by the ocean and are enjoying a sunny day	3.2
People are on a beach full of sand by the ocean and are enjoying a sunny day	There is no one on the shore	3.7
People are on a beach full of sand by the ocean and are enjoying a sunny day	A bunch of people is on the shore	3.8
A man in a blue jumpsuit is failing to perform a wheelie on a motorcycle	A man in a blue jumpsuit is courageously performing a wheelie on a motorcycle	4
A courageous performer is doing a wheelie with a motorcycle over a man in a blue jumpsuit	A man in a blue jumpsuit is courageously performing a wheelie on a motorcycle	3.6
The man is doing a wheelie with a motorbike in a field which is mostly barren	The man is doing a wheelie with a motorcycle on ground which is mostly barren	4.4
The man is getting off a motorcycle onto ground which is mostly barren	The man is doing a wheelie with a motorcycle on ground which is mostly barren	3.6
The man is doing a wheelie with a motorcycle on ground which is mostly barren	The man is on ground which is mostly barren, filming a wheelie done with a motorcycle.	3.5
The man is doing a wheelie with a motorbike in a field which is mostly barren	A man in a blue jumpsuit is courageously performing a wheelie on a motorcycle	3.6
A man in a blue jumpsuit is courageously performing a wheelie on a motorcycle	The man is getting off a motorcycle onto ground which is mostly barren	3.5
The man is on ground which is mostly barren, filming a wheelie done with a motorcycle.	A man in a blue jumpsuit is courageously performing a wheelie on a motorcycle	2.6
A man in a blue jumpsuit is courageously performing a wheelie on a motorcycle	The man is doing a wheelie with a motorcycle on ground which is mostly barren	4.1
A man in a blue jumpsuit is failing to perform a wheelie on a motorcycle	The man is doing a wheelie with a motorcycle on ground which is mostly barren	3.4
The man is doing a wheelie with a motorcycle on ground which is mostly barren	A courageous performer is doing a wheelie with a motorcycle over a man in a blue jumpsuit	3.6
The man is doing a wheelie with a motorcycle on ground which is mostly barren	A man in a blue jumpsuit is courageously performing a wheelie on a motorcycle	3.7
A woman is being kissed by a man	A lady is being kissed by a man	4.9
A woman is being kissed by a man	There is no woman being kissed by a man	4.2
Two people are passionately kissing near a crowd	Two people are kissing near a crowd	4.4
Two people are arguing near a crowd	Two people are kissing near a crowd	3
A nearby throng of people are kissing two by two	Two people are kissing near a crowd	3.8
Two people are passionately kissing near a crowd	A woman is being kissed by a man	4
Two people are arguing near a crowd	A woman is being kissed by a man	1.1
A nearby throng of people are kissing two by two	A woman is being kissed by a man	3.15
Two people are kissing near a crowd	A lady is being kissed by a man	4.1
There is no woman being kissed by a man	Two people are kissing near a crowd	3.1
Two people are kissing near a crowd	A woman is being kissed by a man	4
The young woman in a dyed red shirt, is blowing a bubble that is huge	The girl in the red shirt is blowing a bubble 	4.4
The girl in the red shirt is blowing a bubble 	The girl in a dyed red shirt isn't blowing a bubble	2.4
A bubble blew, dyeing the girl's shirt red.	The girl in the red shirt is blowing a bubble 	2.965
The young girl is blowing a bubble that is huge	The girl, who is young, is blowing a bubble that is huge	4.9
The young girl is blowing a bubble that is huge	The young girl is blowing a bubble that is very small	3.7
The girl, who is young, is blowing a bubble that is huge	The girl in the red shirt is blowing a bubble 	4
The young girl is blowing a bubble that is very small	The girl in the red shirt is blowing a bubble 	3.8
The young woman in a dyed red shirt, is blowing a bubble that is huge	The young girl is blowing a bubble that is huge	3.8
The young girl is blowing a bubble that is huge	The girl in a dyed red shirt isn't blowing a bubble	3.3
A bubble blew, dyeing the girl's shirt red.	The young girl is blowing a bubble that is huge	3
The girl in the red shirt is blowing a bubble 	The young girl is blowing a bubble that is huge	3.8
A young child is wearing boots made of green rubber and playing in a puddle full of mud	A young child is wearing green boots and playing in a puddle full of mud	4.6
A young child is barefoot and is walking past a puddle full of mud	A young child is wearing green boots and playing in a puddle full of mud	3.5
A young child is wearing green boots and playing in a puddle full of mud	Some green boots in a puddle full of mud are targeted by a playful young child wearing a scarf	3
A little boy is jumping into a puddle in the street	A little boy is jumping into a puddle on the street	4.9
A little boy is jumping into a puddle on the street	A little boy is getting out of a puddle in the street	4
A little boy is jumping into a puddle on the street	A little boy's jumper is in a puddle in the street	3.4
A young child is wearing green boots and playing in a puddle full of mud	A little boy is jumping into a puddle in the street	3.8
A young child is wearing green boots and playing in a puddle full of mud	A little boy is getting out of a puddle in the street	3.2
A little boy's jumper is in a puddle in the street	A young child is wearing green boots and playing in a puddle full of mud	2.6
A little boy is jumping into a puddle on the street	A young child is wearing boots made of green rubber and playing in a puddle full of mud	4.2
A young child is barefoot and is walking past a puddle full of mud	A little boy is jumping into a puddle on the street	2.9
Some green boots in a puddle full of mud are targeted by a playful young child wearing a scarf	A little boy is jumping into a puddle on the street	2.6
A young child is wearing green boots and playing in a puddle full of mud	A little boy is jumping into a puddle on the street	3.8
Some corndogs are being eaten by two toddlers who are in a wagon, which is really small	Two toddlers are eating corndogs in a wagon, which is really small	4.8
Two toddlers are sleeping in a wagon, which is really small	Two toddlers are eating corndogs in a wagon, which is really small	3.4
Two toddlers are eating on a really small wagon full of corndogs 	Two toddlers are eating corndogs in a wagon, which is really small	3.9
Two young kids are eating corndogs	Two young children are eating corndogs	4.9
Two young kids are eating corndogs	Two young kids are fasting	2.8
Two young kids are playing with a man eating corndogs	Two young kids are eating corndogs	3.9
Two toddlers are eating corndogs in a wagon, which is really small	Two young children are eating corndogs	4.5
Two young kids are fasting	Two toddlers are eating corndogs in a wagon, which is really small	3
Two young kids are playing with a man eating corndogs	Two toddlers are eating corndogs in a wagon, which is really small	3.3
Some corndogs are being eaten by two toddlers who are in a wagon, which is really small	Two young kids are eating corndogs	4.3
Two toddlers are sleeping in a wagon, which is really small	Two young kids are eating corndogs	1.6
Two toddlers are eating on a really small wagon full of corndogs 	Two young kids are eating corndogs	3
Two toddlers are eating corndogs in a wagon, which is really small	Two young kids are eating corndogs	4.3
A man in a shirt dyed purple is looking at a man in a black shirt who is doing a funny face	A man in a shirt dyed purple is looking at a man in a black shirt who is doing a face which looks funny	5
A man in a shirt dyed purple is walking away from a man in a black shirt, who is serious	A man in a shirt dyed purple is looking at a man in a black shirt who is doing a funny face	3.4
A man in a shirt dyed purple is looking at a man in a black shirt who is doing a funny face	A man in a purple shirt is dying another shirt black, which has a man looking at a dog doing a funny face painted on it.	3
A man in a pose is being amusedly watched by another man	A man doing a pose is being watched by another man	4.6
A man doing a pose is being watched by another man	There is no man in a pose being watched by another man	3.7
A man is posing to be watched by another man	A man doing a pose is being watched by another man	4.8
A man in a shirt dyed purple is looking at a man in a black shirt who is doing a funny face	A man in a pose is being amusedly watched by another man	3.5
A man in a shirt dyed purple is looking at a man in a black shirt who is doing a funny face	There is no man in a pose being watched by another man	3.6
A man is posing to be watched by another man	A man in a shirt dyed purple is looking at a man in a black shirt who is doing a funny face	3.5
A man in a shirt dyed purple is looking at a man in a black shirt who is doing a face which looks funny	A man doing a pose is being watched by another man	3.9
A man doing a pose is being watched by another man	A man in a shirt dyed purple is walking away from a man in a black shirt, who is serious	2.8
A man doing a pose is being watched by another man	A man in a purple shirt is dying another shirt black, which has a man looking at a dog doing a funny face painted on it.	1.9
A man in a shirt dyed purple is looking at a man in a black shirt who is doing a funny face	A man doing a pose is being watched by another man	3.765
A horse is tossing the cowboy wearing pants of blue and red color	The cowboy in blue and red pants is being tossed by a horse	4.9
There is no horse tossing the cowboy in red and blue pants	A horse is tossing the cowboy wearing pants of blue and red color	4
A horse is tossing the cowboy wearing pants of blue and red color	The cowboy is tossing the blue and red pants towards the horse	2.9
A man is abruptly falling off a horse on a track laid in the wild	A man is falling off a horse on a track and is laid in the wild	4.5
A man is falling off a horse on a track and is laid in the wild	A man is getting on a horse on a track laid in the wild	3.8
A man is laying a cover over a wild horse that is falling on the track	A man is falling off a horse on a track and is laid in the wild	3
A man is abruptly falling off a horse on a track laid in the wild	A horse is tossing the cowboy wearing pants of blue and red color	3.4
A man is getting on a horse on a track laid in the wild	A horse is tossing the cowboy wearing pants of blue and red color	2.1
A horse is tossing the cowboy wearing pants of blue and red color	A man is laying a cover over a wild horse that is falling on the track	2.2
The cowboy in blue and red pants is being tossed by a horse	A man is falling off a horse on a track and is laid in the wild	3.1
There is no horse tossing the cowboy in red and blue pants	A man is falling off a horse on a track and is laid in the wild	2.6
A man is falling off a horse on a track and is laid in the wild	The cowboy is tossing the blue and red pants towards the horse	2.2
A man is falling off a horse on a track and is laid in the wild	A horse is tossing the cowboy wearing pants of blue and red color	2.7
An adult is in the amphitheater and is talking seriously to a boy	An adult is in the amphitheater and is talking to a boy	4.6
An adult is in the amphitheater and is talking to a boy	There is no adult in the amphitheater talking to a boy	4.3
A talk about an adult and a boy is given in the amphitheater	An adult is in the amphitheater and is talking to a boy	3.1
The man and the boy are standing at the bottom of the stairs, which are outdoors	A man and a boy are standing at the bottom of some stairs, which are outdoors	5
The man and the boy are standing at the bottom of the stairs, which are outdoors	The man and the boy are standing at the top of the stairs, which are outdoors	4.1
The man and the boy are standing at the bottom of the stairs, which are outdoors	The man is standing outdoor and the boy is falling over the bottom of the stairs	3.3
An adult is in the amphitheater and is talking to a boy	A man and a boy are standing at the bottom of some stairs, which are outdoors	2.4
An adult is in the amphitheater and is talking to a boy	The man and the boy are standing at the top of the stairs, which are outdoors	3
An adult is in the amphitheater and is talking to a boy	The man is standing outdoor and the boy is falling over the bottom of the stairs	2
The man and the boy are standing at the bottom of the stairs, which are outdoors	An adult is in the amphitheater and is talking seriously to a boy	3
There is no adult in the amphitheater talking to a boy	The man and the boy are standing at the bottom of the stairs, which are outdoors	2.2
A talk about an adult and a boy is given in the amphitheater	The man and the boy are standing at the bottom of the stairs, which are outdoors	1.5
The man and the boy are standing at the bottom of the stairs, which are outdoors	An adult is in the amphitheater and is talking to a boy	1.8
A boy in a red shirt is in front of a long blue wall and is suspiciously raising an eyebrow at the camera	A boy in a red shirt is in front a wall, which is long and blue, and is suspiciously raising an eyebrow at the camera	4.7
A boy in a red shirt is in front of a long blue wall and is suspiciously raising an eyebrow at the camera	A boy in a red shirt is behind a long blue wall and is lowering an eyebrow, facing the camera	4
A boy is standing in front of the building painted blue, in the space reserved for handicapped people	A boy is standing in front of the blue building in the space reserved for handicapped people	4.8
There is no boy standing in front of the blue building in the space reserved for handicapped people	A boy is standing in front of the blue building in the space reserved for handicapped people	4.1
A boy is standing in front of the building painted blue, in the space reserved for handicapped people	A boy in a red shirt is in front of a long blue wall and is suspiciously raising an eyebrow at the camera	3.1
A boy in a red shirt is in front of a long blue wall and is suspiciously raising an eyebrow at the camera	There is no boy standing in front of the blue building in the space reserved for handicapped people	2
A boy in a red shirt is in front a wall, which is long and blue, and is suspiciously raising an eyebrow at the camera	A boy is standing in front of the blue building in the space reserved for handicapped people	2.3
A boy in a red shirt is behind a long blue wall and is lowering an eyebrow, facing the camera	A boy is standing in front of the blue building in the space reserved for handicapped people	2.2
A boy in a red shirt is in front of a long blue wall and is suspiciously raising an eyebrow at the camera	A boy is standing in front of the blue building in the space reserved for handicapped people	2.4
The Jockeys are riding horses on the field, which is completely green	The Jockeys are racing horses on the field, which is completely green	4.7
The Jockeys are racing horses on the field, which is completely green	The Jockeys are slowing down their horses on the field, which is completely green	4.2
The green field for horse races is completely full of Jockeys	The Jockeys are racing horses on the field, which is completely green	4
A few horses are racing furiously over the green grass and jumping the obstacle	Some horses are racing furiously over the green grass and jumping an obstacle	4.7
Some horses are racing furiously over the green grass and jumping an obstacle	Some horses are resting on the green grass	3.2
Some furious racers on the green grass are yelling at the horses jumping an obstacle	Some horses are racing furiously over the green grass and jumping an obstacle	3.4
The Jockeys are racing horses on the field, which is completely green	A few horses are racing furiously over the green grass and jumping the obstacle	3.5
Some horses are resting on the green grass	The Jockeys are racing horses on the field, which is completely green	2.9
Some furious racers on the green grass are yelling at the horses jumping an obstacle	The Jockeys are racing horses on the field, which is completely green	2.8
The Jockeys are riding horses on the field, which is completely green	Some horses are racing furiously over the green grass and jumping an obstacle	3.3
Some horses are racing furiously over the green grass and jumping an obstacle	The Jockeys are slowing down their horses on the field, which is completely green	3
Some horses are racing furiously over the green grass and jumping an obstacle	The green field for horse races is completely full of Jockeys	3.9
Some horses are racing furiously over the green grass and jumping an obstacle	The Jockeys are racing horses on the field, which is completely green	3.6
A woman is wearing sunglasses of large size and is holding newspapers in both hands	The woman is wearing sunglasses of large size and is holding newspapers in both hands	5
A woman is wearing sunglasses of large size and is holding newspapers in both hands	There is no woman wearing sunglasses of large size and holding newspapers in both hands	3.8
A woman is wearing sunglasses of large size and is holding newspapers in both hands	A newspaper is featuring a woman with large sized hands holding sunglasses and wearing a coat	2.6
An old woman is wearing a rose patterned shirt and is clumsily carrying two newspapers	An old woman is wearing a shirt with a rose pattern upon it and is clumsily carrying two newspapers	4.8
An old woman is shirtless and is clumsily dropping two newspapers	An old woman is wearing a rose patterned shirt and is clumsily carrying two newspapers	3.4
An old woman is wearing a shirt with a rose pattern upon it and is clumsily carrying two newspapers	A woman is wearing sunglasses of large size and is holding newspapers in both hands	3.6
An old woman is shirtless and is clumsily dropping two newspapers	A woman is wearing sunglasses of large size and is holding newspapers in both hands	2.4
An old woman is wearing a rose patterned shirt and is clumsily carrying two newspapers	The woman is wearing sunglasses of large size and is holding newspapers in both hands	3.5
An old woman is wearing a rose patterned shirt and is clumsily carrying two newspapers	There is no woman wearing sunglasses of large size and holding newspapers in both hands	3
An old woman is wearing a rose patterned shirt and is clumsily carrying two newspapers	A newspaper is featuring a woman with large sized hands holding sunglasses and wearing a coat	2
An old woman is wearing a rose patterned shirt and is clumsily carrying two newspapers	A woman is wearing sunglasses of large size and is holding newspapers in both hands	3.8
One person who is practicing snowboarding jumps into the air	A person who is practicing snowboarding jumps into the air	5
A person who is practicing snowboarding falls from the air	A person who is practicing snowboarding jumps into the air	3.5
A practicing jumper is tossing a person's snowboard into the air	A person who is practicing snowboarding jumps into the air	3.5
The snowboarder is leaping fearlessly over white snow	The snowboarder is leaping over white snow	4.5
The snowboarder isn't leaping over white snow	The snowboarder is leaping over white snow	3.6
The snowboarder is leaping over white snow	A leap over white snow is greatly appealing to the snowboarders	3.2
The snowboarder is leaping fearlessly over white snow	A person who is practicing snowboarding jumps into the air	3.9
The snowboarder isn't leaping over white snow	A person who is practicing snowboarding jumps into the air	3.3
A person who is practicing snowboarding jumps into the air	A leap over white snow is greatly appealing to the snowboarders	2.9
The snowboarder is leaping over white snow	One person who is practicing snowboarding jumps into the air	4
A person who is practicing snowboarding falls from the air	The snowboarder is leaping over white snow	3.4
A practicing jumper is tossing a person's snowboard into the air	The snowboarder is leaping over white snow	2.8
The snowboarder is leaping over white snow	A person who is practicing snowboarding jumps into the air	4.1
A dog is near a ball colored in red, which is in the air	A dog is near the red ball in the air	4.9
A dog is near the red ball in the air	A dog is far from the red ball in the air	3.6
A dog is jumping in the air to catch a red ball	A dog is near the red ball in the air	4.2
A dog, which is small, is playing tirelessly on the green grass	A dog, which is small, is playing on the green grass	4.7
A dog, which is small, is playing on the green grass	A dog, which is small, is running out of the green grass	3.9
A dog, which is small, is playing on the green grass	A small kid is playing with a green toy dog on the grass	2.8
A dog is near the red ball in the air	A dog, which is small, is playing tirelessly on the green grass	2.9
A dog, which is small, is running out of the green grass	A dog is near the red ball in the air	2.6
A dog is near the red ball in the air	A small kid is playing with a green toy dog on the grass	1.8
A dog, which is small, is playing on the green grass	A dog is near a ball colored in red, which is in the air	2.4
A dog is far from the red ball in the air	A dog, which is small, is playing on the green grass	2
A dog is jumping in the air to catch a red ball	A dog, which is small, is playing on the green grass	2.9
A dog is near the red ball in the air	A dog, which is small, is playing on the green grass	2.7
The person is riding a motorbike on a sandy track	The person is riding a motorbike on a track on the sand	4.9
The person isn't riding a motorbike on a sandy track	The person is riding a motorbike on a sandy track	3.5
A motorbike rider is jumping over a person on a sandy track	The person is riding a motorbike on a sandy track	3.7
A man is riding a motorbike in the event related to motocross	A person is riding a motorbike in the event related to motocross	4.4
A person is riding a motorbike in the event related to motocross	There is no person riding a motorbike in the event related to motocross	3.6
A person is riding a motorbike in the event related to motocross	A motocross rider is giving a motorbike to a person at an event	3.5
The person is riding a motorbike on a sandy track	A man is riding a motorbike in the event related to motocross	3.6
There is no person riding a motorbike in the event related to motocross	The person is riding a motorbike on a sandy track	3.565
The person is riding a motorbike on a sandy track	A motocross rider is giving a motorbike to a person at an event	2.6
The person is riding a motorbike on a track on the sand	A person is riding a motorbike in the event related to motocross	3.4
A person is riding a motorbike in the event related to motocross	The person isn't riding a motorbike on a sandy track	3.3
A motorbike rider is jumping over a person on a sandy track	A person is riding a motorbike in the event related to motocross	3.3
The person is riding a motorbike on a sandy track	A person is riding a motorbike in the event related to motocross	3.8
A pink shirt with white writing on it is being worn by a girl who is lying in the grass	A girl is wearing a pink shirt with white writing on it and is lying in the grass	4.5
A girl is wearing a pink shirt with white writing on it and is lying in the grass	A girl is naked and is standing on the grass	2.8
The young girl with a shirt dyed pink is peacefully lying on the grass	The young girl with a pink shirt is peacefully lying on the grass	4.9
The young girl with a pink shirt is peacefully lying on the grass	The young girl with a pink shirt isn't peacefully lying on the grass	4.5
